Num_Acc,col,grav
201600005134,Autre collision,Blessé hospitalisé
201600005135,Deux véhicules - par le côté,Blessé hospitalisé
201600005135,Deux véhicules - par le côté,Blessé hospitalisé
201600005135,Deux véhicules - par le côté,Blessé hospitalisé
201600005135,Deux véhicules - par le côté,Blessé hospitalisé
201600005136,Deux véhicules - frontale,Blessé hospitalisé
201600005136,Deux véhicules - frontale,Blessé léger
201600005137,Deux véhicules - par le côté,Indemne
201600005137,Deux véhicules - par le côté,Blessé hospitalisé
201600005138,Deux véhicules - frontale,Indemne
201600005138,Deux véhicules - frontale,Blessé léger
201600005139,Autre collision,Blessé hospitalisé
201600005139,Autre collision,Blessé hospitalisé
201600005139,Autre collision,Blessé hospitalisé
201600005140,Autre collision,Blessé léger
201600005140,Autre collision,Blessé léger
201600005141,Sans collision,Tué
201600005142,Autre collision,Blessé hospitalisé
201600005143,Deux véhicules - par l'arrière,Blessé hospitalisé
201600005143,Deux véhicules - par l'arrière,Indemne
201600005144,Autre collision,Indemne
201600005144,Autre collision,Blessé hospitalisé
201600005144,Autre collision,Blessé léger
201600005144,Autre collision,Blessé léger
201600005145,Sans collision,Blessé hospitalisé
201600005145,Sans collision,Blessé hospitalisé
201600005145,Sans collision,Blessé léger
201600005146,Deux véhicules - par le côté,Blessé hospitalisé
201600005146,Deux véhicules - par le côté,Indemne
201600005147,Deux véhicules - frontale,Blessé léger
201600005147,Deux véhicules - frontale,Indemne
201600005148,Autre collision,Blessé léger
201600005149,Sans collision,Blessé hospitalisé
201600005150,Deux véhicules - par le côté,Indemne
201600005150,Deux véhicules - par le côté,Blessé hospitalisé
201600005151,Deux véhicules - par l'arrière,Indemne
201600005151,Deux véhicules - par l'arrière,Blessé hospitalisé
201600005152,Trois véhicules et plus - en chaîne,Indemne
201600005152,Trois véhicules et plus - en chaîne,Blessé léger
201600005152,Trois véhicules et plus - en chaîne,Indemne
201600005153,Autre collision,Blessé hospitalisé
201600005154,Deux véhicules - par le côté,Blessé hospitalisé
201600005154,Deux véhicules - par le côté,Blessé léger
201600005155,Sans collision,Blessé hospitalisé
201600005156,Sans collision,Blessé hospitalisé
201600005157,Sans collision,Blessé hospitalisé
201600005158,Autre collision,Blessé léger
201600005158,Autre collision,Blessé léger
201600005158,Autre collision,Blessé léger
201600005159,Deux véhicules - par le côté,Blessé hospitalisé
201600005159,Deux véhicules - par le côté,Indemne
201600005160,Deux véhicules - par le côté,Blessé léger
201600005160,Deux véhicules - par le côté,Indemne
201600005161,Autre collision,Blessé hospitalisé
201600005162,Deux véhicules - frontale,Blessé hospitalisé
201600005162,Deux véhicules - frontale,Indemne
201600005163,Deux véhicules - frontale,Indemne
201600005163,Deux véhicules - frontale,Blessé hospitalisé
201600005164,Deux véhicules - frontale,Blessé léger
201600005164,Deux véhicules - frontale,Blessé léger
201600005164,Deux véhicules - frontale,Blessé léger
201600005165,Deux véhicules - frontale,Blessé léger
201600005165,Deux véhicules - frontale,Blessé hospitalisé
201600005166,Deux véhicules - par le côté,Blessé hospitalisé
201600005166,Deux véhicules - par le côté,Indemne
201600005167,Trois véhicules et plus - collisions multiples,Indemne
201600005167,Trois véhicules et plus - collisions multiples,Indemne
201600005167,Trois véhicules et plus - collisions multiples,Blessé hospitalisé
201600005168,Deux véhicules - frontale,Blessé léger
201600005168,Deux véhicules - frontale,Tué
201600005168,Deux véhicules - frontale,Blessé hospitalisé
201600005169,Autre collision,Blessé hospitalisé
201600005170,Sans collision,Blessé hospitalisé
201600005170,Sans collision,Blessé léger
201600005171,Autre collision,Blessé hospitalisé
201600005172,Autre collision,Indemne
201600005172,Autre collision,Indemne
201600005172,Autre collision,Blessé hospitalisé
201600005172,Autre collision,Blessé léger
201600005173,Sans collision,Blessé léger
201600005174,Autre collision,Blessé hospitalisé
201600005175,Autre collision,Blessé hospitalisé
201600005176,Deux véhicules - frontale,Blessé léger
201600005176,Deux véhicules - frontale,Blessé hospitalisé
201600005176,Deux véhicules - frontale,Blessé léger
201600005176,Deux véhicules - frontale,Blessé léger
201600005176,Deux véhicules - frontale,Blessé léger
201600005177,Autre collision,Indemne
201600005177,Autre collision,Indemne
201600005177,Autre collision,Blessé hospitalisé
201600005177,Autre collision,Blessé hospitalisé
201600005177,Autre collision,Blessé léger
201600005177,Autre collision,Blessé léger
201600005177,Autre collision,Blessé léger
201600005177,Autre collision,Blessé léger
201600005178,Deux véhicules - frontale,Blessé hospitalisé
201600005178,Deux véhicules - frontale,Indemne
201600005179,Autre collision,Blessé hospitalisé
201600005179,Autre collision,Blessé léger
201600005179,Autre collision,Blessé léger
201600005180,Sans collision,Blessé hospitalisé
201600005181,Deux véhicules - frontale,Indemne
201600005181,Deux véhicules - frontale,Indemne
201600005181,Deux véhicules - frontale,Blessé léger
201600005182,Deux véhicules - frontale,Blessé hospitalisé
201600005182,Deux véhicules - frontale,Indemne
201600005183,Deux véhicules - par le côté,Blessé léger
201600005183,Deux véhicules - par le côté,Indemne
201600005184,Deux véhicules - par le côté,Blessé hospitalisé
201600005184,Deux véhicules - par le côté,Indemne
201600005185,Autre collision,Blessé hospitalisé
201600005185,Autre collision,Blessé léger
201600005186,Deux véhicules - par le côté,Blessé léger
201600005186,Deux véhicules - par le côté,Blessé léger
201600005187,Deux véhicules - frontale,Indemne
201600005187,Deux véhicules - frontale,Blessé hospitalisé
201600005188,Deux véhicules - par le côté,Indemne
201600005188,Deux véhicules - par le côté,Blessé hospitalisé
201600005189,Deux véhicules - par le côté,Indemne
201600005189,Deux véhicules - par le côté,Blessé hospitalisé
201600005190,Sans collision,Blessé hospitalisé
201600005191,Sans collision,Blessé léger
201600005192,Sans collision,Blessé hospitalisé
201600005193,Trois véhicules et plus - en chaîne,Indemne
201600005193,Trois véhicules et plus - en chaîne,Blessé hospitalisé
201600005193,Trois véhicules et plus - en chaîne,Blessé hospitalisé
201600005193,Trois véhicules et plus - en chaîne,Blessé léger
201600005193,Trois véhicules et plus - en chaîne,Indemne
201600005193,Trois véhicules et plus - en chaîne,Blessé léger
201600005194,Autre collision,Blessé hospitalisé
201600005195,Autre collision,Indemne
201600005195,Autre collision,Tué
201600005196,Deux véhicules - frontale,Blessé hospitalisé
201600005196,Deux véhicules - frontale,Blessé hospitalisé
201600005197,Autre collision,Indemne
201600005197,Autre collision,Indemne
201600005197,Autre collision,Blessé léger
201600005198,Autre collision,Blessé hospitalisé
201600005199,Sans collision,Blessé hospitalisé
201600005200,Deux véhicules - frontale,Blessé léger
201600005200,Deux véhicules - frontale,Blessé hospitalisé
201600005201,Autre collision,Indemne
201600005201,Autre collision,Blessé hospitalisé
201600005202,Sans collision,Indemne
201600005202,Sans collision,Blessé hospitalisé
201600005202,Sans collision,Blessé léger
201600005203,Deux véhicules - par l'arrière,Indemne
201600005203,Deux véhicules - par l'arrière,Blessé hospitalisé
201600005204,Deux véhicules - par le côté,Indemne
201600005204,Deux véhicules - par le côté,Blessé léger
201600005204,Deux véhicules - par le côté,Blessé léger
201600005205,Deux véhicules - par l'arrière,Blessé hospitalisé
201600005205,Deux véhicules - par l'arrière,Indemne
201600005206,Deux véhicules - par le côté,Blessé léger
201600005206,Deux véhicules - par le côté,Blessé léger
201600005206,Deux véhicules - par le côté,Blessé léger
201600005206,Deux véhicules - par le côté,Blessé léger
201600005206,Deux véhicules - par le côté,Indemne
201600005207,Deux véhicules - par l'arrière,Indemne
201600005207,Deux véhicules - par l'arrière,Blessé hospitalisé
201600005208,Deux véhicules - frontale,Indemne
201600005208,Deux véhicules - frontale,Blessé hospitalisé
201600005209,Deux véhicules - frontale,Indemne
201600005209,Deux véhicules - frontale,Blessé hospitalisé
201600005210,Deux véhicules - par le côté,Indemne
201600005210,Deux véhicules - par le côté,Blessé hospitalisé
201600005211,Autre collision,Blessé hospitalisé
201600005212,Autre collision,Indemne
201600005212,Autre collision,Blessé hospitalisé
201600005213,Deux véhicules - par le côté,Indemne
201600005213,Deux véhicules - par le côté,Blessé hospitalisé
201600005213,Deux véhicules - par le côté,Blessé hospitalisé
201600005214,Autre collision,Blessé hospitalisé
201600005215,Deux véhicules - frontale,Indemne
201600005215,Deux véhicules - frontale,Blessé hospitalisé
201600005216,Sans collision,Blessé hospitalisé
201600005216,Sans collision,Blessé léger
201600005216,Sans collision,Blessé léger
201600005216,Sans collision,Blessé léger
201600005216,Sans collision,Blessé léger
201600005217,Autre collision,Blessé léger
201600005218,Autre collision,Blessé hospitalisé
201600005219,Autre collision,Blessé hospitalisé
201600005219,Autre collision,Blessé léger
201600005220,Autre collision,Blessé léger
201600005220,Autre collision,Blessé léger
201600005221,Deux véhicules - par le côté,Blessé hospitalisé
201600005221,Deux véhicules - par le côté,Indemne
201600005222,Deux véhicules - frontale,Blessé hospitalisé
201600005222,Deux véhicules - frontale,Blessé hospitalisé
201600005222,Deux véhicules - frontale,Blessé hospitalisé
201600005223,Deux véhicules - par le côté,Blessé léger
201600005223,Deux véhicules - par le côté,Blessé léger
201600005223,Deux véhicules - par le côté,Blessé hospitalisé
201600005224,Deux véhicules - frontale,Blessé hospitalisé
201600005224,Deux véhicules - frontale,Blessé léger
201600005225,Deux véhicules - frontale,Blessé léger
201600005225,Deux véhicules - frontale,Blessé hospitalisé
201600005226,Autre collision,Blessé hospitalisé
201600005227,Autre collision,Blessé léger
201600005228,Autre collision,Blessé hospitalisé
201600005228,Autre collision,Blessé hospitalisé
201600005228,Autre collision,Blessé hospitalisé
201600005228,Autre collision,Blessé hospitalisé
201600005229,Deux véhicules - frontale,Blessé léger
201600005229,Deux véhicules - frontale,Blessé hospitalisé
201600005230,Autre collision,Blessé hospitalisé
201600005231,Sans collision,Blessé hospitalisé
201600005232,Deux véhicules - par le côté,Blessé léger
201600005232,Deux véhicules - par le côté,Blessé hospitalisé
201600005233,Deux véhicules - par le côté,Blessé léger
201600005233,Deux véhicules - par le côté,Blessé léger
201600005234,Deux véhicules - frontale,Blessé hospitalisé
201600005234,Deux véhicules - frontale,Indemne
201600005235,Autre collision,Blessé hospitalisé
201600005236,Deux véhicules - frontale,Blessé hospitalisé
201600005236,Deux véhicules - frontale,Blessé hospitalisé
201600005237,Autre collision,Blessé hospitalisé
201600005238,Autre collision,Indemne
201600005238,Autre collision,Tué
201600005239,Deux véhicules - par le côté,Blessé léger
201600005239,Deux véhicules - par le côté,Blessé hospitalisé
201600005240,Deux véhicules - par le côté,Blessé léger
201600005240,Deux véhicules - par le côté,Tué
201600005241,Autre collision,Blessé hospitalisé
201600005242,Autre collision,Blessé hospitalisé
201600005243,Autre collision,Blessé hospitalisé
201600005244,Deux véhicules - frontale,Indemne
201600005244,Deux véhicules - frontale,Blessé hospitalisé
201600005244,Deux véhicules - frontale,Blessé hospitalisé
201600005245,Autre collision,Blessé hospitalisé
201600005245,Autre collision,Blessé léger
201600005246,Deux véhicules - frontale,Indemne
201600005246,Deux véhicules - frontale,Blessé hospitalisé
201600005246,Deux véhicules - frontale,Blessé hospitalisé
201600005246,Deux véhicules - frontale,Indemne
201600005247,Deux véhicules - par le côté,Blessé hospitalisé
201600005247,Deux véhicules - par le côté,Blessé hospitalisé
201600005247,Deux véhicules - par le côté,Blessé hospitalisé
201600005248,Deux véhicules - frontale,Blessé hospitalisé
201600005248,Deux véhicules - frontale,Indemne
201600005249,Autre collision,Tué
201600005250,Autre collision,Blessé léger
201600005251,Deux véhicules - par le côté,Blessé léger
201600005251,Deux véhicules - par le côté,Indemne
