Num_Acc,catr,grav
201600005228,Route départementale,Blessé hospitalisé
201600005229,Route départementale,Blessé léger
201600005229,Route départementale,Blessé hospitalisé
201600005230,Route départementale,Blessé hospitalisé
201600005231,Voie communale,Blessé hospitalisé
201600005232,Route départementale,Blessé léger
201600005232,Route départementale,Blessé hospitalisé
201600005233,Route départementale,Blessé léger
201600005233,Route départementale,Blessé léger
201600005234,Route départementale,Blessé hospitalisé
201600005234,Route départementale,Indemne
201600005235,Route départementale,Blessé hospitalisé
201600005236,Route départementale,Blessé hospitalisé
201600005236,Route départementale,Blessé hospitalisé
201600005237,Route départementale,Blessé hospitalisé
201600005238,Voie communale,Indemne
201600005238,Voie communale,Tué
201600005239,Route départementale,Blessé léger
201600005239,Route départementale,Blessé hospitalisé
201600005240,Route départementale,Blessé léger
201600005240,Route départementale,Tué
201600005241,Route départementale,Blessé hospitalisé
201600005242,Route départementale,Blessé hospitalisé
201600005243,Route départementale,Blessé hospitalisé
201600005244,Route départementale,Indemne
201600005244,Route départementale,Blessé hospitalisé
201600005244,Route départementale,Blessé hospitalisé
201600005245,Route départementale,Blessé hospitalisé
201600005245,Route départementale,Blessé léger
201600005246,Route départementale,Indemne
201600005246,Route départementale,Blessé hospitalisé
201600005246,Route départementale,Blessé hospitalisé
201600005246,Route départementale,Indemne
201600005247,Route départementale,Blessé hospitalisé
201600005247,Route départementale,Blessé hospitalisé
201600005247,Route départementale,Blessé hospitalisé
201600005248,Voie communale,Blessé hospitalisé
201600005248,Voie communale,Indemne
201600005249,Route départementale,Tué
201600005250,Route départementale,Blessé léger
201600005251,Route départementale,Blessé léger
201600005251,Route départementale,Indemne
201600005251,Route départementale,Indemne
201600005251,Route départementale,Blessé hospitalisé
201600005252,Route départementale,Indemne
201600005252,Route départementale,Blessé léger
201600005252,Route départementale,Indemne
201600005252,Route départementale,Indemne
201600005252,Route départementale,Indemne
201600005253,Route départementale,Blessé hospitalisé
201600005254,Route départementale,Tué
201600005255,Route départementale,Blessé hospitalisé
201600005256,Route départementale,Blessé léger
201600005256,Route départementale,Blessé léger
201600005256,Route départementale,Blessé léger
201600005257,Route départementale,Blessé léger
201600005257,Route départementale,Blessé léger
201600005257,Route départementale,Blessé hospitalisé
201600005258,Route départementale,Blessé hospitalisé
201600005259,Route départementale,Indemne
201600005259,Route départementale,Tué
201600005260,Route départementale,Indemne
201600005260,Route départementale,Blessé hospitalisé
201600005261,Route départementale,Blessé hospitalisé
201600005262,Route départementale,Tué
201600005263,Route départementale,Blessé léger
201600005264,Route départementale,Blessé hospitalisé
201600005265,Route départementale,Blessé hospitalisé
201600005265,Route départementale,Blessé hospitalisé
201600005266,Route départementale,Tué
201600005266,Route départementale,Blessé léger
201600005266,Route départementale,Indemne
201600005266,Route départementale,Blessé hospitalisé
201600005266,Route départementale,Blessé hospitalisé
201600005266,Route départementale,Blessé léger
201600005267,Route départementale,Blessé hospitalisé
201600005268,Route départementale,Blessé hospitalisé
201600005269,Route départementale,Blessé léger
201600005269,Route départementale,Blessé léger
201600005270,Route départementale,Blessé hospitalisé
201600005270,Route départementale,Blessé hospitalisé
201600005271,Route départementale,Blessé hospitalisé
201600005272,Route départementale,Indemne
201600005272,Route départementale,Blessé léger
201600005272,Route départementale,Blessé léger
201600005273,Route départementale,Blessé hospitalisé
201600005274,Route départementale,Blessé hospitalisé
201600005274,Route départementale,Indemne
201600005274,Route départementale,Blessé hospitalisé
201600005275,Voie communale,Blessé hospitalisé
201600005275,Voie communale,Blessé léger
201600005275,Voie communale,Blessé léger
201600005276,Route départementale,Blessé léger
201600005276,Route départementale,Indemne
201600005277,Route départementale,Indemne
201600005277,Route départementale,Blessé hospitalisé
201600005278,Route départementale,Blessé léger
201600005278,Route départementale,Blessé léger
201600005278,Route départementale,Blessé léger
201600005279,Route départementale,Blessé hospitalisé
201600005279,Route départementale,Indemne
201600005279,Route départementale,Indemne
201600005280,Route départementale,Indemne
201600005280,Route départementale,Blessé hospitalisé
201600005281,Route départementale,Indemne
201600005281,Route départementale,Blessé hospitalisé
201600005282,Route départementale,Blessé hospitalisé
201600005282,Route départementale,Blessé léger
201600005282,Route départementale,Blessé léger
201600005283,Route départementale,Indemne
201600005283,Route départementale,Blessé hospitalisé
201600005284,Route départementale,Indemne
201600005284,Route départementale,Blessé léger
201600005285,Route départementale,Blessé hospitalisé
201600005286,Route départementale,Indemne
201600005286,Route départementale,Blessé hospitalisé
201600005287,Route départementale,Indemne
201600005287,Route départementale,Blessé hospitalisé
201600005288,Route départementale,Blessé léger
201600005289,Route départementale,Indemne
201600005289,Route départementale,Blessé hospitalisé
201600005290,Route départementale,Blessé hospitalisé
201600005290,Route départementale,Indemne
201600005291,Route départementale,Blessé léger
201600005291,Route départementale,Blessé hospitalisé
201600005291,Route départementale,Blessé léger
201600005291,Route départementale,Indemne
201600005292,Route départementale,Indemne
201600005292,Route départementale,Blessé hospitalisé
201600005293,Voie communale,Indemne
201600005293,Voie communale,Blessé léger
201600005294,Route départementale,Blessé hospitalisé
201600005295,Route départementale,Indemne
201600005295,Route départementale,Blessé hospitalisé
201600005296,Route départementale,Indemne
201600005296,Route départementale,Blessé léger
201600005297,Route départementale,Indemne
201600005297,Route départementale,Blessé hospitalisé
201600005297,Route départementale,Blessé hospitalisé
201600005298,Route départementale,Blessé hospitalisé
201600005298,Route départementale,Blessé hospitalisé
201600005299,Route départementale,Blessé léger
201600005299,Route départementale,Indemne
201600005299,Route départementale,Blessé léger
201600005299,Route départementale,Blessé léger
201600005300,Route départementale,Indemne
201600005300,Route départementale,Indemne
201600005300,Route départementale,Blessé hospitalisé
201600005301,Route départementale,Indemne
201600005301,Route départementale,Indemne
201600005301,Route départementale,Blessé hospitalisé
201600005301,Route départementale,Blessé hospitalisé
201600005302,Route départementale,Indemne
201600005302,Route départementale,Blessé léger
201600005302,Route départementale,Indemne
201600005303,Route départementale,Indemne
201600005303,Route départementale,Blessé léger
201600005303,Route départementale,Blessé léger
201600005303,Route départementale,Blessé léger
201600005304,Route départementale,Blessé léger
201600005304,Route départementale,Blessé léger
201600005305,Route départementale,Blessé hospitalisé
201600005305,Route départementale,Blessé hospitalisé
201600005306,Route départementale,Blessé hospitalisé
201600005307,Voie communale,Indemne
201600005307,Voie communale,Blessé hospitalisé
201600005307,Voie communale,Blessé hospitalisé
201600005307,Voie communale,Blessé léger
201600005307,Voie communale,Blessé léger
201600005307,Voie communale,Blessé léger
201600005308,Voie communale,Blessé léger
201600005308,Voie communale,Blessé léger
201600005308,Voie communale,Blessé léger
201600005309,Route départementale,Blessé léger
201600005309,Route départementale,Blessé hospitalisé
201600005310,Route départementale,Blessé léger
201600005310,Route départementale,Indemne
201600005311,Route départementale,Blessé hospitalisé
201600005312,Voie communale,Indemne
201600005312,Voie communale,Indemne
201600005312,Voie communale,Blessé hospitalisé
201600005312,Voie communale,Blessé hospitalisé
201600005312,Voie communale,Blessé léger
201600005313,Route départementale,Blessé léger
201600005313,Route départementale,Indemne
