Num_Acc,lum,col,lat,long,weekday,catr,catv,catu,grav,sexe
201600003835,crepuscule ou aube,Deux véhicules - par l'arrière,4442640.0,222179.0,lundi,Route départementale,VL seul,Conducteur,Blessé léger,Masculin
201600003835,crepuscule ou aube,Deux véhicules - par l'arrière,4442640.0,222179.0,lundi,Route départementale,VL seul,Passager,Blessé hospitalisé,Masculin
201600003835,crepuscule ou aube,Deux véhicules - par l'arrière,4442640.0,222179.0,lundi,Route départementale,VL seul,Conducteur,Blessé léger,Féminin
201600003835,crepuscule ou aube,Deux véhicules - par l'arrière,4442640.0,222179.0,lundi,Route départementale,VL seul,Passager,Blessé léger,Masculin
201600003835,crepuscule ou aube,Deux véhicules - par l'arrière,4442640.0,222179.0,lundi,Route départementale,VL seul,Passager,Blessé léger,Féminin
201600003836,plein jour,Trois véhicules et plus - collisions multiples,4440090.0,235716.0,mardi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Féminin
201600003836,plein jour,Trois véhicules et plus - collisions multiples,4440090.0,235716.0,mardi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600003836,plein jour,Trois véhicules et plus - collisions multiples,4440090.0,235716.0,mardi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600003836,plein jour,Trois véhicules et plus - collisions multiples,4440090.0,235716.0,mardi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600003836,plein jour,Trois véhicules et plus - collisions multiples,4440090.0,235716.0,mardi,Route départementale,VL seul,Passager,Blessé hospitalisé,Masculin
201600003837,nuit avec eclairage public allume,Autre collision,4463600.0,235739.0,dimanche,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600003838,plein jour,Deux véhicules - frontale,4442650.0,222547.0,dimanche,Route départementale,VU seul,Conducteur,Indemne,Masculin
201600003838,plein jour,Deux véhicules - frontale,4442650.0,222547.0,dimanche,Route départementale,VU seul,Passager,Blessé léger,Féminin
201600003838,plein jour,Deux véhicules - frontale,4442650.0,222547.0,dimanche,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600003839,plein jour,Autre collision,4462720.0,237532.0,jeudi,Voie communale,Bicyclette,Conducteur,Blessé hospitalisé,Masculin
201600003840,nuit sans éclairage public,Deux véhicules - frontale,4440730.0,230918.0,mardi,Voie communale,Motocyclette > 125 cm3,Passager,Indemne,Féminin
201600003840,nuit sans éclairage public,Deux véhicules - frontale,4440730.0,230918.0,mardi,Voie communale,Motocyclette > 125 cm3,Conducteur,Blessé hospitalisé,Masculin
201600003840,nuit sans éclairage public,Deux véhicules - frontale,4440730.0,230918.0,mardi,Voie communale,VL seul,Conducteur,Indemne,Féminin
201600003840,nuit sans éclairage public,Deux véhicules - frontale,4440730.0,230918.0,mardi,Voie communale,VL seul,Passager,Indemne,Masculin
201600003841,plein jour,Trois véhicules et plus - collisions multiples,4443770.0,258032.0,mercredi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600003841,plein jour,Trois véhicules et plus - collisions multiples,4443770.0,258032.0,mercredi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600003841,plein jour,Trois véhicules et plus - collisions multiples,4443770.0,258032.0,mercredi,Route départementale,VL seul,Passager,Indemne,Féminin
201600003841,plein jour,Trois véhicules et plus - collisions multiples,4443770.0,258032.0,mercredi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600003842,plein jour,Trois véhicules et plus - collisions multiples,4442480.0,229211.0,samedi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600003842,plein jour,Trois véhicules et plus - collisions multiples,4442480.0,229211.0,samedi,Route départementale,VL seul,Passager,Blessé léger,Féminin
201600003842,plein jour,Trois véhicules et plus - collisions multiples,4442480.0,229211.0,samedi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600003842,plein jour,Trois véhicules et plus - collisions multiples,4442480.0,229211.0,samedi,Route départementale,VL seul,Conducteur,Blessé léger,Masculin
201600003843,plein jour,Deux véhicules - par le côté,4441850.0,253749.0,samedi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600003843,plein jour,Deux véhicules - par le côté,4441850.0,253749.0,samedi,Route départementale,VL seul,Passager,Indemne,Masculin
201600003843,plein jour,Deux véhicules - par le côté,4441850.0,253749.0,samedi,Route départementale,VL seul,Passager,Indemne,Féminin
201600003843,plein jour,Deux véhicules - par le côté,4441850.0,253749.0,samedi,Route départementale,Bicyclette,Conducteur,Blessé hospitalisé,Masculin
201600003844,nuit sans éclairage public,Autre collision,4443290.0,244251.0,lundi,Route départementale,VU seul,Conducteur,Tué,Masculin
201600003844,nuit sans éclairage public,Autre collision,4443290.0,244251.0,lundi,Route départementale,VU seul,Passager,Blessé hospitalisé,Féminin
201600003845,plein jour,Deux véhicules - par le côté,4443260.0,219301.0,vendredi,Route départementale,VL seul,Passager,Blessé hospitalisé,Féminin
201600003845,plein jour,Deux véhicules - par le côté,4443260.0,219301.0,vendredi,Route départementale,VL seul,Passager,Blessé hospitalisé,Masculin
201600003845,plein jour,Deux véhicules - par le côté,4443260.0,219301.0,vendredi,Route départementale,VL seul,Conducteur,Blessé léger,Masculin
201600003845,plein jour,Deux véhicules - par le côté,4443260.0,219301.0,vendredi,Route départementale,VL seul,Passager,Blessé léger,Masculin
201600003845,plein jour,Deux véhicules - par le côté,4443260.0,219301.0,vendredi,Route départementale,VL seul,Conducteur,Indemne,Féminin
201600003845,plein jour,Deux véhicules - par le côté,4443260.0,219301.0,vendredi,Route départementale,VL seul,Passager,Indemne,Féminin
201600003846,plein jour,Trois véhicules et plus - collisions multiples,4461110.0,225101.0,vendredi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Féminin
201600003846,plein jour,Trois véhicules et plus - collisions multiples,4461110.0,225101.0,vendredi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600003846,plein jour,Trois véhicules et plus - collisions multiples,4461110.0,225101.0,vendredi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600003846,plein jour,Trois véhicules et plus - collisions multiples,4461110.0,225101.0,vendredi,Route départementale,VL seul,Passager,Indemne,Féminin
201600003846,plein jour,Trois véhicules et plus - collisions multiples,4461110.0,225101.0,vendredi,Route départementale,VL seul,Passager,Indemne,Masculin
201600003847,plein jour,Autre collision,4461140.0,225346.0,lundi,Route départementale,VL seul,Conducteur,Tué,Masculin
201600003847,plein jour,Autre collision,4461140.0,225346.0,lundi,Route départementale,VL seul,Passager,Tué,Féminin
201600003848,plein jour,Deux véhicules - par l'arrière,4443770.0,219597.0,mercredi,Route départementale,Motocyclette > 125 cm3,Conducteur,Blessé léger,Masculin
201600003848,plein jour,Deux véhicules - par l'arrière,4443770.0,219597.0,mercredi,Route départementale,Motocyclette > 125 cm3,Conducteur,Blessé hospitalisé,Masculin
201600003849,nuit sans éclairage public,Autre collision,4453250.0,273678.0,dimanche,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600003850,plein jour,Autre collision,4457590.0,264981.0,jeudi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600003850,plein jour,Autre collision,4457590.0,264981.0,jeudi,Route départementale,VL seul,Passager,Blessé hospitalisé,Masculin
201600003851,crepuscule ou aube,Deux véhicules - par l'arrière,4444650.0,269705.0,mercredi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600003851,crepuscule ou aube,Deux véhicules - par l'arrière,4444650.0,269705.0,mercredi,Route départementale,Cyclomoteur,Conducteur,Blessé hospitalisé,Masculin
201600003852,plein jour,Deux véhicules - frontale,4437580.0,265227.0,mercredi,Route nationale,VL seul,Conducteur,Blessé léger,Féminin
201600003852,plein jour,Deux véhicules - frontale,4437580.0,265227.0,mercredi,Route nationale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600003853,nuit sans éclairage public,Deux véhicules - frontale,4444588.0,269257.0,vendredi,Route départementale,VL seul,Conducteur,Tué,Féminin
201600003853,nuit sans éclairage public,Deux véhicules - frontale,4444588.0,269257.0,vendredi,Route départementale,VU seul,Conducteur,Blessé léger,Masculin
201600003854,plein jour,Deux véhicules - frontale,4460280.0,279642.0,samedi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600003854,plein jour,Deux véhicules - frontale,4460280.0,279642.0,samedi,Route départementale,VL seul,Passager,Blessé hospitalisé,Féminin
201600003854,plein jour,Deux véhicules - frontale,4460280.0,279642.0,samedi,Route départementale,VL seul,Passager,Blessé hospitalisé,Masculin
201600003854,plein jour,Deux véhicules - frontale,4460280.0,279642.0,samedi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600003854,plein jour,Deux véhicules - frontale,4460280.0,279642.0,samedi,Route départementale,VL seul,Passager,Blessé hospitalisé,Masculin
201600003855,plein jour,Deux véhicules - par le côté,4465160.0,279238.0,jeudi,Route départementale,VL seul,Passager,Tué,Féminin
201600003855,plein jour,Deux véhicules - par le côté,4465160.0,279238.0,jeudi,Route départementale,VL seul,Passager,Blessé hospitalisé,Féminin
201600003855,plein jour,Deux véhicules - par le côté,4465160.0,279238.0,jeudi,Route départementale,VL seul,Conducteur,Blessé léger,Masculin
201600003855,plein jour,Deux véhicules - par le côté,4465160.0,279238.0,jeudi,Route départementale,VL seul,Passager,Blessé léger,Féminin
201600003855,plein jour,Deux véhicules - par le côté,4465160.0,279238.0,jeudi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600003855,plein jour,Deux véhicules - par le côté,4465160.0,279238.0,jeudi,Route départementale,VL seul,Passager,Indemne,Féminin
201600003856,plein jour,Autre collision,4477410.0,286625.0,samedi,Route départementale,VL seul,Passager,Blessé hospitalisé,Masculin
201600003856,plein jour,Autre collision,4477410.0,286625.0,samedi,Route départementale,VL seul,Conducteur,Blessé léger,Masculin
201600003857,plein jour,Sans collision,4483330.0,270112.0,samedi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600003857,plein jour,Sans collision,4483330.0,270112.0,samedi,Route départementale,VL seul,Passager,Blessé hospitalisé,Féminin
201600003858,plein jour,Autre collision,4475135.0,261837.0,samedi,Route départementale,Cyclomoteur,Conducteur,Blessé hospitalisé,Masculin
201600003859,nuit sans éclairage public,Sans collision,4411140.0,325125.0,jeudi,Route départementale,VL seul,Conducteur,Tué,Féminin
201600003860,crepuscule ou aube,Deux véhicules - par le côté,4419040.0,314040.0,mardi,Route départementale,VL seul,Conducteur,Indemne,Féminin
201600003860,crepuscule ou aube,Deux véhicules - par le côté,4419040.0,314040.0,mardi,Route départementale,VL seul,Passager,Indemne,Masculin
201600003860,crepuscule ou aube,Deux véhicules - par le côté,4419040.0,314040.0,mardi,Route départementale,VL seul,Passager,Indemne,Féminin
201600003860,crepuscule ou aube,Deux véhicules - par le côté,4419040.0,314040.0,mardi,Route départementale,VL seul,Passager,Blessé léger,Féminin
201600003860,crepuscule ou aube,Deux véhicules - par le côté,4419040.0,314040.0,mardi,Route départementale,Tracteur agricole,Conducteur,Indemne,Masculin
201600003861,plein jour,Deux véhicules - frontale,4396985.0,339050.0,mardi,Route départementale,VL seul,Conducteur,Indemne,Féminin
201600003861,plein jour,Deux véhicules - frontale,4396985.0,339050.0,mardi,Route départementale,Motocyclette > 50 cm3 et <= 125 cm3,Conducteur,Blessé hospitalisé,Masculin
201600003862,nuit sans éclairage public,Autre collision,4405550.0,312684.0,samedi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600003862,nuit sans éclairage public,Autre collision,4405550.0,312684.0,samedi,Route départementale,VL seul,Passager,Blessé hospitalisé,Féminin
201600003863,plein jour,Autre collision,4394820.0,328295.0,dimanche,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600003864,crepuscule ou aube,Autre collision,4397680.0,336527.0,lundi,Voie communale,Quad lourd > 50 cm3,Conducteur,Blessé hospitalisé,Féminin
201600003865,plein jour,Autre collision,4420110.0,317526.0,lundi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600003865,plein jour,Autre collision,4420110.0,317526.0,lundi,Route départementale,VL seul,Passager,Blessé hospitalisé,Masculin
201600003865,plein jour,Autre collision,4420110.0,317526.0,lundi,Route départementale,VL seul,Passager,Blessé hospitalisé,Masculin
201600003865,plein jour,Autre collision,4420110.0,317526.0,lundi,Route départementale,VL seul,Passager,Blessé léger,Masculin
201600003866,plein jour,Autre collision,4389830.0,310715.0,mercredi,Route départementale,VU seul,Conducteur,Tué,Masculin
201600003867,plein jour,Autre collision,4406470.0,298769.0,samedi,Voie communale,Motocyclette > 125 cm3,Conducteur,Blessé hospitalisé,Masculin
201600003868,plein jour,Deux véhicules - frontale,4418630.0,312874.0,mercredi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600003868,plein jour,Deux véhicules - frontale,4418630.0,312874.0,mercredi,Route départementale,VL seul,Passager,Indemne,Féminin
201600003868,plein jour,Deux véhicules - frontale,4418630.0,312874.0,mercredi,Route départementale,Motocyclette > 125 cm3,Conducteur,Blessé hospitalisé,Masculin
201600003868,plein jour,Deux véhicules - frontale,4418630.0,312874.0,mercredi,Route départementale,Motocyclette > 125 cm3,Passager,Blessé hospitalisé,Féminin
201600003869,plein jour,Deux véhicules - frontale,4417900.0,312430.0,samedi,Route départementale,VU seul,Conducteur,Blessé léger,Masculin
201600003869,plein jour,Deux véhicules - frontale,4417900.0,312430.0,samedi,Route départementale,VU seul,Passager,Blessé léger,Féminin
201600003869,plein jour,Deux véhicules - frontale,4417900.0,312430.0,samedi,Route départementale,VU seul,Conducteur,Blessé léger,Féminin
201600003870,plein jour,Deux véhicules - frontale,4407940.0,300646.0,vendredi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600003870,plein jour,Deux véhicules - frontale,4407940.0,300646.0,vendredi,Route départementale,VL seul,Conducteur,Tué,Masculin
201600003871,crepuscule ou aube,Autre collision,4406240.0,271505.0,vendredi,Voie communale,Voiturette,Conducteur,Tué,Masculin
201600003872,nuit sans éclairage public,Autre collision,4416180.0,282137.0,dimanche,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600003873,crepuscule ou aube,Deux véhicules - frontale,4423960.0,296482.0,vendredi,Route départementale,VL seul,Conducteur,Blessé léger,Féminin
201600003873,crepuscule ou aube,Deux véhicules - frontale,4423960.0,296482.0,vendredi,Route départementale,VL seul,Conducteur,Indemne,Féminin
201600003874,plein jour,Deux véhicules - par le côté,4417570.0,299661.0,dimanche,Route départementale,Motocyclette > 50 cm3 et <= 125 cm3,Conducteur,Blessé hospitalisé,Masculin
201600003874,plein jour,Deux véhicules - par le côté,4417570.0,299661.0,dimanche,Route départementale,VL seul,Conducteur,Indemne,Masculin
