Num_Acc,catu,grav,sexe
201600006104,Conducteur,Indemne,Masculin
201600006104,Conducteur,Blessé hospitalisé,Masculin
201600006104,Passager,Blessé hospitalisé,Féminin
201600006104,Passager,Blessé léger,Masculin
201600006105,Conducteur,Blessé hospitalisé,Masculin
201600006106,Conducteur,Blessé léger,Masculin
201600006106,Conducteur,Blessé hospitalisé,Masculin
201600006106,Conducteur,Blessé hospitalisé,Féminin
201600006107,Conducteur,Indemne,Féminin
201600006107,Piéton,Blessé hospitalisé,Féminin
201600006108,Conducteur,Indemne,Féminin
201600006108,Conducteur,Blessé hospitalisé,Masculin
201600006109,Conducteur,Blessé hospitalisé,Masculin
201600006109,Conducteur,Blessé hospitalisé,Féminin
201600006110,Conducteur,Blessé léger,Féminin
201600006110,Passager,Blessé léger,Féminin
201600006110,Conducteur,Indemne,Masculin
201600006111,Conducteur,Blessé hospitalisé,Masculin
201600006111,Conducteur,Indemne,Masculin
201600006112,Conducteur,Blessé hospitalisé,Masculin
201600006113,Passager,Blessé hospitalisé,Masculin
201600006113,Conducteur,Blessé léger,Masculin
201600006113,Conducteur,Indemne,Masculin
201600006114,Conducteur,Blessé hospitalisé,Masculin
201600006114,Conducteur,Indemne,Féminin
201600006115,Conducteur,Indemne,Féminin
201600006115,Piéton,Blessé hospitalisé,Masculin
201600006116,Conducteur,Indemne,Féminin
201600006116,Passager,Indemne,Féminin
201600006116,Conducteur,Blessé léger,Féminin
201600006117,Conducteur,Blessé hospitalisé,Masculin
201600006118,Conducteur,Blessé hospitalisé,Masculin
201600006119,Conducteur,Indemne,Masculin
201600006119,Conducteur,Blessé hospitalisé,Masculin
201600006119,Passager,Blessé léger,Masculin
201600006120,Conducteur,Blessé hospitalisé,Masculin
201600006120,Conducteur,Indemne,Masculin
201600006120,Passager,Indemne,Masculin
201600006121,Conducteur,Blessé hospitalisé,Masculin
201600006122,Conducteur,Blessé léger,Masculin
201600006123,Conducteur,Indemne,Masculin
201600006123,Piéton,Blessé hospitalisé,Féminin
201600006124,Conducteur,Blessé léger,Masculin
201600006124,Conducteur,Tué,Féminin
201600006125,Conducteur,Blessé hospitalisé,Masculin
201600006126,Conducteur,Blessé hospitalisé,Masculin
201600006127,Conducteur,Blessé hospitalisé,Masculin
201600006127,Passager,Blessé hospitalisé,Féminin
201600006128,Conducteur,Tué,Masculin
201600006128,Passager,Blessé hospitalisé,Féminin
201600006129,Conducteur,Tué,Masculin
201600006129,Passager,Tué,Féminin
201600006129,Passager,Tué,Masculin
201600006129,Passager,Blessé hospitalisé,Masculin
201600006129,Conducteur,Indemne,Masculin
201600006130,Conducteur,Blessé hospitalisé,Masculin
201600006131,Conducteur,Blessé hospitalisé,Masculin
201600006131,Conducteur,Indemne,Masculin
201600006132,Conducteur,Indemne,Féminin
201600006132,Conducteur,Blessé hospitalisé,Masculin
201600006133,Conducteur,Blessé hospitalisé,Masculin
201600006133,Conducteur,Tué,Masculin
201600006134,Conducteur,Blessé hospitalisé,Masculin
201600006135,Conducteur,Indemne,Féminin
201600006135,Piéton,Blessé hospitalisé,Féminin
201600006136,Conducteur,Blessé hospitalisé,Masculin
201600006137,Conducteur,Indemne,Féminin
201600006137,Conducteur,Blessé léger,Masculin
201600006138,Conducteur,Blessé léger,Masculin
201600006139,Conducteur,Indemne,Masculin
201600006139,Piéton,Blessé hospitalisé,Masculin
201600006140,Conducteur,Blessé hospitalisé,Masculin
201600006140,Passager,Blessé hospitalisé,Masculin
201600006140,Passager,Blessé hospitalisé,Masculin
201600006141,Conducteur,Indemne,Masculin
201600006141,Passager,Indemne,Masculin
201600006141,Conducteur,Blessé hospitalisé,Masculin
201600006142,Conducteur,Blessé léger,Masculin
201600006142,Piéton,Blessé léger,Masculin
201600006143,Conducteur,Blessé hospitalisé,Masculin
201600006143,Conducteur,Indemne,Masculin
201600006144,Conducteur,Blessé hospitalisé,Masculin
201600006145,Conducteur,Indemne,Masculin
201600006145,Piéton,Blessé hospitalisé,Masculin
201600006146,Conducteur,Tué,Masculin
201600006147,Conducteur,Blessé hospitalisé,Masculin
201600006147,Passager,Blessé hospitalisé,Masculin
201600006147,Passager,Blessé hospitalisé,Masculin
201600006147,Passager,Blessé hospitalisé,Masculin
201600006148,Passager,Indemne,Masculin
201600006148,Passager,Indemne,Masculin
201600006148,Conducteur,Blessé hospitalisé,Masculin
201600006149,Conducteur,Blessé hospitalisé,Masculin
201600006150,Conducteur,Blessé hospitalisé,Masculin
201600006150,Passager,Tué,Féminin
201600006150,Passager,Tué,Féminin
201600006150,Passager,Tué,Masculin
201600006150,Passager,Tué,Masculin
201600006150,Conducteur,Blessé hospitalisé,Masculin
201600006151,Conducteur,Indemne,Masculin
201600006151,Piéton,Blessé hospitalisé,Masculin
201600006152,Conducteur,Blessé léger,Masculin
201600006152,Conducteur,Indemne,Masculin
201600006152,Passager,Indemne,Masculin
201600006153,Conducteur,Blessé hospitalisé,Féminin
201600006154,Conducteur,Blessé hospitalisé,Masculin
201600006155,Conducteur,Indemne,Masculin
201600006155,Piéton,Blessé hospitalisé,Féminin
201600006155,Piéton,Blessé hospitalisé,Féminin
201600006156,Conducteur,Indemne,Masculin
201600006156,Conducteur,Indemne,Masculin
201600006156,Conducteur,Tué,Masculin
201600006156,Conducteur,Indemne,Féminin
201600006157,Conducteur,Blessé hospitalisé,Masculin
201600006157,Passager,Blessé léger,Féminin
201600006157,Conducteur,Indemne,Masculin
201600006157,Passager,Blessé léger,Féminin
201600006158,Conducteur,Blessé hospitalisé,Féminin
201600006159,Conducteur,Blessé hospitalisé,Féminin
201600006159,Conducteur,Blessé hospitalisé,Féminin
201600006159,Conducteur,Indemne,Masculin
201600006160,Conducteur,Blessé hospitalisé,Masculin
201600006160,Conducteur,Indemne,Féminin
201600006161,Conducteur,Blessé hospitalisé,Masculin
201600006161,Passager,Blessé léger,Féminin
201600006162,Conducteur,Indemne,Masculin
201600006162,Piéton,Blessé hospitalisé,Masculin
201600006163,Conducteur,Blessé hospitalisé,Masculin
201600006163,Conducteur,Indemne,Masculin
201600006163,Conducteur,Indemne,Masculin
201600006164,Conducteur,Blessé hospitalisé,Masculin
201600006164,Passager,Blessé hospitalisé,Féminin
201600006164,Passager,Blessé hospitalisé,Masculin
201600006165,Conducteur,Tué,Masculin
201600006166,Passager,Indemne,Masculin
201600006166,Conducteur,Blessé léger,Féminin
201600006166,Conducteur,Indemne,Masculin
201600006167,Conducteur,Indemne,Masculin
201600006167,Conducteur,Blessé léger,Masculin
201600006167,Passager,Blessé léger,Féminin
201600006167,Passager,Blessé léger,Féminin
201600006167,Passager,Blessé léger,Masculin
201600006168,Conducteur,Blessé hospitalisé,Masculin
201600006168,Passager,Blessé hospitalisé,Féminin
201600006168,Conducteur,Indemne,Masculin
201600006169,Passager,Indemne,Féminin
201600006169,Conducteur,Blessé hospitalisé,Masculin
201600006170,Conducteur,Blessé hospitalisé,Masculin
201600006170,Conducteur,Blessé hospitalisé,Masculin
201600006171,Conducteur,Indemne,Féminin
201600006171,Piéton,Tué,Masculin
201600006172,Conducteur,Blessé hospitalisé,Masculin
201600006172,Conducteur,Blessé hospitalisé,Masculin
201600006173,Conducteur,Indemne,Masculin
201600006173,Conducteur,Blessé hospitalisé,Masculin
201600006174,Conducteur,Blessé hospitalisé,Féminin
201600006175,Conducteur,Blessé hospitalisé,Masculin
201600006175,Piéton,Blessé hospitalisé,Féminin
201600006175,Piéton,Blessé léger,Féminin
201600006176,Conducteur,Blessé hospitalisé,Féminin
201600006176,Conducteur,Blessé léger,Masculin
201600006177,Conducteur,Indemne,Masculin
201600006177,Conducteur,Blessé hospitalisé,Masculin
201600006178,Conducteur,Blessé léger,Masculin
201600006179,Conducteur,Indemne,Féminin
201600006179,Passager,Blessé léger,Masculin
201600006179,Conducteur,Blessé léger,Masculin
201600006179,Passager,Blessé léger,Féminin
201600006180,Conducteur,Blessé hospitalisé,Masculin
201600006181,Conducteur,Indemne,Masculin
201600006181,Conducteur,Blessé léger,Féminin
201600006181,Passager,Blessé léger,Féminin
201600006181,Conducteur,Indemne,Masculin
201600006182,Conducteur,Indemne,Masculin
201600006182,Conducteur,Blessé léger,Masculin
201600006182,Conducteur,Indemne,Masculin
201600006183,Conducteur,Blessé hospitalisé,Féminin
201600006184,Conducteur,Blessé léger,Masculin
201600006185,Conducteur,Blessé hospitalisé,Masculin
201600006186,Conducteur,Blessé hospitalisé,Masculin
201600006187,Conducteur,Indemne,Masculin
201600006187,Passager,Blessé léger,Masculin
201600006187,Passager,Blessé léger,Masculin
201600006188,Conducteur,Blessé léger,Masculin
201600006188,Passager,Blessé léger,Féminin
201600006188,Passager,Blessé hospitalisé,Féminin
201600006188,Conducteur,Blessé léger,Masculin
201600006189,Conducteur,Blessé léger,Masculin
201600006190,Conducteur,Blessé hospitalisé,Féminin
201600006190,Conducteur,Indemne,Masculin
201600006190,Passager,Blessé léger,Féminin
201600006191,Conducteur,Indemne,Féminin
201600006191,Conducteur,Blessé léger,Féminin
201600006192,Conducteur,Blessé léger,Féminin
201600006193,Conducteur,Tué,Masculin
201600006194,Conducteur,Blessé hospitalisé,Masculin
201600006195,Conducteur,Tué,Féminin
201600006196,Conducteur,Blessé hospitalisé,Masculin
201600006196,Conducteur,Indemne,Masculin
201600006197,Conducteur,Indemne,Féminin
201600006197,Conducteur,Blessé hospitalisé,Masculin
201600006198,Conducteur,Indemne,Masculin
201600006198,Conducteur,Blessé hospitalisé,Masculin
201600006198,Conducteur,Blessé hospitalisé,Masculin
201600006199,Conducteur,Blessé hospitalisé,Masculin
201600006199,Conducteur,Indemne,Masculin
201600006200,Conducteur,Indemne,Masculin
201600006200,Piéton,Blessé léger,Féminin
201600006201,Conducteur,Indemne,Féminin
201600006201,Piéton,Blessé hospitalisé,Féminin
201600006202,Conducteur,Blessé hospitalisé,Féminin
201600006202,Conducteur,Indemne,Masculin
201600006203,Conducteur,Blessé hospitalisé,Masculin
201600006203,Conducteur,Indemne,Féminin
201600006203,Conducteur,Indemne,Masculin
201600006204,Conducteur,Indemne,Masculin
201600006204,Piéton,Blessé hospitalisé,Masculin
201600006205,Conducteur,Tué,Masculin
201600006206,Conducteur,Blessé léger,Féminin
201600006206,Piéton,Blessé léger,Féminin
201600006207,Conducteur,Blessé léger,Masculin
201600006208,Passager,Indemne,Masculin
201600006208,Conducteur,Blessé hospitalisé,Masculin
201600006208,Conducteur,Indemne,Masculin
201600006208,Passager,Indemne,Masculin
201600006208,Passager,Indemne,Masculin
201600006209,Conducteur,Blessé léger,Masculin
201600006209,Conducteur,Indemne,Féminin
201600006210,Conducteur,Indemne,Féminin
201600006210,Piéton,Blessé hospitalisé,Masculin
201600006211,Conducteur,Indemne,Masculin
201600006211,Conducteur,Blessé léger,Masculin
201600006212,Conducteur,Indemne,Masculin
201600006212,Conducteur,Blessé léger,Masculin
201600006213,Conducteur,Indemne,Masculin
201600006213,Conducteur,Blessé hospitalisé,Masculin
201600006214,Conducteur,Indemne,Masculin
201600006214,Piéton,Blessé hospitalisé,Masculin
201600006215,Conducteur,Indemne,Féminin
201600006215,Conducteur,Blessé hospitalisé,Féminin
201600006216,Conducteur,Indemne,Masculin
201600006216,Piéton,Blessé léger,Féminin
201600006217,Conducteur,Blessé léger,Féminin
201600006217,Conducteur,Blessé hospitalisé,Masculin
201600006218,Conducteur,Blessé léger,Masculin
201600006219,Conducteur,Indemne,Masculin
201600006219,Passager,Indemne,Masculin
201600006219,Passager,Blessé léger,Féminin
201600006219,Passager,Blessé léger,Féminin
201600006219,Conducteur,Indemne,Masculin
201600006219,Passager,Indemne,Féminin
201600006219,Passager,Blessé léger,Féminin
201600006220,Conducteur,Blessé léger,Féminin
201600006220,Passager,Blessé léger,Masculin
201600006220,Conducteur,Blessé léger,Masculin
201600006221,Conducteur,Indemne,Masculin
201600006221,Conducteur,Indemne,Féminin
201600006221,Passager,Blessé léger,Féminin
201600006222,Conducteur,Indemne,Féminin
201600006222,Piéton,Blessé léger,Masculin
201600006223,Conducteur,Blessé léger,Féminin
201600006223,Conducteur,Indemne,Féminin
201600006224,Conducteur,Indemne,Féminin
201600006224,Piéton,Blessé léger,Masculin
201600006225,Conducteur,Indemne,Masculin
201600006225,Piéton,Blessé léger,Masculin
201600006226,Conducteur,Indemne,Féminin
201600006226,Conducteur,Blessé hospitalisé,Masculin
201600006227,Conducteur,Indemne,Masculin
201600006227,Piéton,Blessé léger,Féminin
201600006228,Conducteur,Blessé léger,Masculin
201600006228,Conducteur,Indemne,Féminin
201600006229,Conducteur,Blessé léger,Masculin
201600006229,Conducteur,Indemne,Masculin
201600006230,Conducteur,Indemne,Féminin
201600006230,Conducteur,Blessé léger,Féminin
201600006231,Conducteur,Blessé hospitalisé,Féminin
201600006231,Piéton,Blessé hospitalisé,Masculin
201600006231,Conducteur,Indemne,Masculin
201600006232,Conducteur,Indemne,Féminin
201600006232,Piéton,Blessé hospitalisé,Masculin
201600006233,Conducteur,Tué,Masculin
201600006233,Conducteur,Indemne,Féminin
201600006233,Passager,Indemne,Masculin
201600006234,Conducteur,Blessé léger,Masculin
201600006234,Conducteur,Blessé hospitalisé,Masculin
201600006235,Conducteur,Indemne,Masculin
201600006235,Conducteur,Blessé hospitalisé,Masculin
201600006236,Conducteur,Indemne,Féminin
201600006236,Conducteur,Blessé léger,Masculin
201600006237,Conducteur,Blessé hospitalisé,Masculin
201600006237,Passager,Blessé léger,Masculin
201600006238,Conducteur,Blessé léger,Masculin
201600006239,Conducteur,Indemne,Masculin
201600006239,Conducteur,Blessé léger,Masculin
201600006240,Conducteur,Blessé léger,Masculin
201600006240,Conducteur,Indemne,Masculin
201600006241,Passager,Indemne,Masculin
201600006241,Conducteur,Blessé hospitalisé,Masculin
201600006241,Conducteur,Indemne,Féminin
201600006242,Conducteur,Blessé hospitalisé,Masculin
201600006242,Conducteur,Indemne,Masculin
201600006243,Conducteur,Indemne,Féminin
201600006243,Conducteur,Blessé léger,Masculin
201600006244,Conducteur,Indemne,Masculin
201600006244,Conducteur,Blessé hospitalisé,Masculin
201600006245,Conducteur,Indemne,Masculin
201600006245,Passager,Blessé léger,Féminin
201600006245,Conducteur,Indemne,Masculin
201600006246,Conducteur,Blessé léger,Masculin
201600006247,Conducteur,Indemne,Masculin
201600006247,Conducteur,Blessé hospitalisé,Masculin
201600006248,Conducteur,Indemne,Masculin
201600006248,Conducteur,Blessé léger,Masculin
201600006249,Conducteur,Indemne,Masculin
201600006249,Conducteur,Blessé léger,Masculin
201600006250,Conducteur,Indemne,Masculin
201600006250,Piéton,Blessé hospitalisé,Féminin
201600006251,Conducteur,Indemne,Masculin
201600006251,Conducteur,Blessé léger,Masculin
201600006252,Conducteur,Indemne,Masculin
201600006252,Conducteur,Blessé hospitalisé,Masculin
201600006253,Conducteur,Indemne,Féminin
201600006253,Conducteur,Blessé hospitalisé,Masculin
201600006254,Conducteur,Indemne,Masculin
201600006254,Conducteur,Blessé hospitalisé,Masculin
201600006255,Conducteur,Tué,Masculin
201600006255,Piéton,Blessé hospitalisé,Masculin
201600006256,Conducteur,Blessé hospitalisé,Masculin
201600006256,Conducteur,Tué,Masculin
201600006257,Conducteur,Blessé hospitalisé,Féminin
201600006257,Passager,Blessé léger,Féminin
201600006257,Conducteur,Blessé léger,Masculin
201600006258,Conducteur,Blessé hospitalisé,Masculin
201600006259,Passager,Blessé hospitalisé,Masculin
201600006260,Conducteur,Indemne,Féminin
201600006260,Passager,Tué,Masculin
201600006261,Passager,Indemne,Masculin
201600006261,Conducteur,Tué,Masculin
201600006262,Conducteur,Blessé hospitalisé,Masculin
201600006263,Conducteur,Blessé hospitalisé,Masculin
201600006264,Conducteur,Blessé hospitalisé,Masculin
201600006265,Conducteur,Blessé hospitalisé,Masculin
201600006265,Passager,Blessé léger,Masculin
201600006266,Conducteur,Blessé hospitalisé,Masculin
201600006266,Conducteur,Indemne,Masculin
201600006267,Conducteur,Indemne,Masculin
201600006267,Piéton,Blessé léger,Masculin
201600006268,Conducteur,Blessé léger,Masculin
201600006268,Passager,Tué,Féminin
201600006268,Conducteur,Blessé hospitalisé,Masculin
201600006268,Passager,Blessé hospitalisé,Féminin
201600006268,Conducteur,Indemne,Masculin
201600006269,Conducteur,Tué,Féminin
201600006269,Passager,Blessé hospitalisé,Masculin
201600006269,Passager,Blessé hospitalisé,Masculin
201600006270,Conducteur,Indemne,Masculin
201600006270,Passager,Indemne,Masculin
201600006270,Piéton,Tué,Masculin
201600006271,Conducteur,Indemne,Masculin
201600006271,Conducteur,Tué,Féminin
201600006272,Conducteur,Tué,Féminin
201600006273,Conducteur,Blessé hospitalisé,Masculin
201600006273,Conducteur,Blessé léger,Masculin
